orderId,customerId,productId,quantity,unitPrice,country,orderDate
T0003645,C01252,P0057,1,111.37,USA,2024-10-10
T0003646,C00538,P0148,5,261.42,UK,2024-09-07
T0003647,C01800,P0109,3,45.07,Italy,2024-06-07
T0003648,C01331,P0067,1,253.69,Brazil,2024-05-20
T0003649,C01758,P0134,4,223.89,Canada,2024-07-04
T0003650,C01472,P0161,2,237.02,Japan,2024-08-28
T0003651,C00477,P0109,1,48.54,Italy,2024-06-19
T0003652,C00549,P0072,1,299.06,Spain,2024-07-08
T0003653,C00249,P0176,3,194.92,Israel,2024-06-09
T0003654,C00949,P0080,3,54.04,Germany,2024-02-03
T0003655,C01740,P0136,1,138.75,UK,2024-02-21
T0003656,C01179,P0048,5,294.72,Spain,2024-12-02
T0003657,C01923,P0115,1,326.02,Germany,2024-11-24
T0003658,C00248,P0065,2,278.87,Spain,2024-11-02
T0003659,C00975,P0134,3,226.78,Canada,2024-06-29
T0003660,C01953,P0138,2,56.14,UK,2024-07-22
T0003661,C01672,P0114,5,455.5,France,2024-02-10
T0003662,C00937,P0072,4,270.53,France,2024-12-08
T0003663,C01235,P0104,3,50.05,Japan,2024-12-16
T0003664,C01112,P0084,3,247.53,Germany,2024-12-06
T0003665,C01606,P0178,5,277.88,UK,2024-05-22
T0003666,C01760,P0047,2,238.11,Italy,2024-04-10
T0003667,C00909,P0057,2,108.29,Spain,2024-12-17
T0003668,C00238,P0101,4,478.58,USA,2024-06-30
T0003669,C00544,P0075,4,385.98,Spain,2024-07-24
T0003670,C01403,P0048,2,325.72,Italy,2024-07-05
T0003671,C00126,P0099,1,203.22,USA,2024-09-12
T0003672,C00242,P0180,3,386.28,Italy,2024-02-25
T0003673,C01443,P0045,3,63.23,Spain,2024-06-12
T0003674,C00045,P0076,2,250.56,Japan,2024-07-17
T0003675,C01267,P0103,5,384.42,Canada,2024-02-27
T0003676,C01112,P0084,5,253.46,France,2024-08-21
T0003677,C00981,P0192,3,260.09,Spain,2024-06-19
T0003678,C01797,P0062,1,168.53,Canada,2024-12-04
T0003679,C00224,P0142,2,63.19,UK,2024-09-01
T0003680,C01593,P0072,4,293.41,Germany,2024-03-13
T0003681,C01477,P0125,1,133.62,Germany,2024-10-05
T0003682,C01500,P0186,3,347.06,Canada,2024-04-19
T0003683,C01054,P0116,1,71.31,Brazil,2024-02-12
T0003684,C01006,P0138,1,55.09,Israel,2024-02-20
T0003685,C01039,P0037,2,89.58,UK,2024-01-23
T0003686,C00114,P0077,2,80.98,Israel,2024-01-22
T0003687,C00563,P0019,3,232.55,Brazil,2024-02-03
T0003688,C01645,P0059,4,323.19,Brazil,2024-12-13
T0003689,C00862,P0097,4,236.16,Brazil,2024-12-01
T0003690,C01130,P0000,5,211.04,USA,2024-07-04
T0003691,C00401,P0067,2,265.13,Israel,2024-07-01
T0003692,C01844,P0019,1,232.71,Germany,2024-08-25
T0003693,C00503,P0120,1,143.42,Canada,2024-12-09
T0003694,C01636,P0026,2,311.63,Canada,2024-10-02
T0003695,C01346,P0134,2,225.66,USA,2024-10-06
T0003696,C00213,P0009,2,20.09,Israel,2024-10-24
T0003697,C01636,P0081,3,105.36,USA,2024-07-08
T0003698,C01980,P0161,5,249.04,USA,2024-02-03
T0003699,C00690,P0065,1,289.44,Canada,2024-05-28
T0003700,C01171,P0117,5,191.58,Japan,2024-03-08
T0003701,C00783,P0086,3,61.63,Japan,2024-09-16
T0003702,C00368,P0078,1,442.88,Italy,2024-07-07
T0003703,C01309,P0099,5,173.91,Japan,2024-11-16
T0003704,C01131,P0019,3,195.92,Israel,2024-08-31
T0003705,C01696,P0164,5,297.36,Spain,2024-06-18
T0003706,C01254,P0134,5,195.38,Spain,2024-01-04
T0003707,C00747,P0101,2,497.82,Brazil,2024-10-21
T0003708,C00981,P0097,1,256.35,Canada,2024-05-12
T0003709,C00665,P0156,3,261.85,France,2024-11-10
T0003710,C00207,P0198,5,335.08,Italy,2024-06-25
T0003711,C00202,P0180,3,403.25,Italy,2024-03-05
T0003712,C00492,P0024,5,440.0,Germany,2024-05-17
T0003713,C00288,P0136,4,140.16,Spain,2024-03-22
T0003714,C01222,P0190,5,355.24,Canada,2024-03-24
T0003715,C01612,P0113,5,389.01,Brazil,2024-07-27
T0003716,C00812,P0018,5,319.55,Spain,2024-06-13
T0003717,C01709,P0159,1,209.16,Spain,2024-09-07
T0003718,C01981,P0131,2,123.96,Israel,2024-02-28
T0003719,C01185,P0124,1,330.11,Brazil,2024-08-28
T0003720,C00555,P0192,1,233.83,USA,2024-10-09
T0003721,C01348,P0080,4,47.96,Israel,2024-06-04
T0003722,C00649,P0057,3,108.41,Japan,2024-07-01
T0003723,C01798,P0003,3,371.12,Japan,2024-03-27
T0003724,C01818,P0023,2,409.4,Germany,2024-01-14
T0003725,C00357,P0142,1,65.44,Germany,2024-05-08
T0003726,C01915,P0019,3,214.29,Germany,2024-01-23
T0003727,C00766,P0062,2,164.49,UK,2024-02-02
T0003728,C00588,P0136,1,159.9,Germany,2024-06-28
T0003729,C01443,P0010,4,474.19,Spain,2024-02-14
T0003730,C00274,P0050,5,225.52,France,2024-07-15
T0003731,C00031,P0177,1,124.61,Germany,2024-03-27
T0003732,C01495,P0134,4,196.7,France,2024-05-30
T0003733,C01811,P0186,5,334.39,Japan,2024-12-10
T0003734,C01759,P0048,1,337.57,Israel,2024-06-15
T0003735,C01745,P0025,2,324.49,Brazil,2024-10-24
T0003736,C00811,P0103,3,377.55,Japan,2024-09-30
T0003737,C01109,P0084,5,264.96,Israel,2024-03-29
T0003738,C01432,P0004,4,191.64,Israel,2024-02-28
T0003739,C00563,P0083,2,236.96,USA,2024-10-10
T0003740,C00753,P0036,4,206.79,UK,2024-07-16
T0003741,C01335,P0193,4,196.68,Canada,2024-09-04
T0003742,C00433,P0069,2,191.93,Canada,2024-05-14
T0003743,C00878,P0067,3,257.18,USA,2024-04-22
T0003744,C01013,P0016,3,337.88,Italy,2024-02-10
T0003745,C01081,P0189,4,314.48,Brazil,2024-06-05
T0003746,C01607,P0120,5,141.01,Brazil,2024-04-14
T0003747,C01295,P0136,2,134.1,Israel,2024-05-12
T0003748,C00981,P0131,2,109.07,Israel,2024-05-29
T0003749,C00043,P0048,3,334.43,Germany,2024-11-03
T0003750,C01869,P0131,4,110.53,Brazil,2024-11-10
T0003751,C01935,P0000,5,188.75,Brazil,2024-05-19
T0003752,C01323,P0136,4,135.26,Japan,2024-01-20
T0003753,C00366,P0057,3,100.91,Italy,2024-11-12
T0003754,C01020,P0142,4,64.8,USA,2024-02-02
T0003755,C00357,P0010,4,442.99,France,2024-12-16
T0003756,C01881,P0037,5,88.1,Germany,2024-11-10
T0003757,C00202,P0134,4,219.19,Germany,2024-04-26
T0003758,C01654,P0012,3,245.96,USA,2024-12-21
T0003759,C01615,P0045,5,54.55,Japan,2024-02-03
T0003760,C01028,P0193,3,205.91,Brazil,2024-10-31
T0003761,C01948,P0125,1,130.65,Brazil,2024-04-01
T0003762,C01371,P0146,3,246.68,Japan,2024-06-16
T0003763,C00541,P0013,4,134.37,Canada,2024-07-17
T0003764,C01572,P0151,3,404.71,Germany,2024-10-02
T0003765,C01362,P0117,3,174.94,UK,2024-10-16
T0003766,C01135,P0176,5,161.76,Israel,2024-02-20
T0003767,C00704,P0177,4,134.84,Germany,2024-12-16
T0003768,C00522,P0017,2,234.18,Canada,2024-12-23
T0003769,C01274,P0071,2,75.11,Italy,2024-11-11
T0003770,C00795,P0156,5,262.2,UK,2024-08-28
T0003771,C01937,P0046,1,379.08,Israel,2024-10-23
T0003772,C00226,P0013,1,126.52,Spain,2024-02-20
T0003773,C00008,P0057,1,98.78,Israel,2024-04-22
T0003774,C01858,P0062,4,175.19,France,2024-12-10
T0003775,C01220,P0107,5,113.53,Israel,2024-08-10
T0003776,C01146,P0019,1,230.2,Brazil,2024-07-30
T0003777,C00263,P0053,3,269.29,Japan,2024-05-24
T0003778,C01030,P0129,4,35.97,Brazil,2024-10-19
T0003779,C00926,P0028,5,481.23,Israel,2024-10-06
T0003780,C01139,P0125,5,126.71,Israel,2024-09-02
T0003781,C01026,P0116,3,79.05,Israel,2024-03-14
T0003782,C00715,P0000,3,178.05,Germany,2024-06-29
T0003783,C00133,P0128,5,402.46,Japan,2024-09-19
T0003784,C00391,P0175,5,251.42,Italy,2024-06-15
T0003785,C00595,P0192,4,218.75,Italy,2024-02-16
T0003786,C00331,P0099,3,192.95,Germany,2024-08-04
T0003787,C00392,P0171,5,436.43,Germany,2024-11-01
T0003788,C00362,P0194,2,416.58,Canada,2024-04-06
T0003789,C00637,P0059,3,316.21,USA,2024-03-28
T0003790,C01916,P0048,2,347.09,Spain,2024-05-05
T0003791,C00015,P0046,5,337.16,Israel,2024-01-03
T0003792,C01462,P0046,3,369.43,France,2024-08-05
T0003793,C01621,P0113,5,381.92,Spain,2024-06-20
T0003794,C01550,P0175,3,235.64,France,2024-07-10
T0003795,C01236,P0062,2,171.13,UK,2024-04-05
T0003796,C01585,P0177,4,145.53,Japan,2024-08-20
T0003797,C00630,P0085,2,119.55,Germany,2024-06-02
T0003798,C00553,P0184,3,428.83,Brazil,2024-10-05
T0003799,C00562,P0065,4,295.67,Japan,2024-06-26
T0003800,C01760,P0004,5,177.01,Germany,2024-01-16
T0003801,C01446,P0131,3,102.44,USA,2024-03-23
T0003802,C01525,P0045,3,62.72,Italy,2024-08-06
T0003803,C01774,P0100,1,120.12,USA,2024-06-26
T0003804,C00337,P0186,2,391.98,Israel,2024-05-01
T0003805,C00163,P0105,4,188.91,Israel,2024-07-14
T0003806,C00491,P0111,5,412.86,Brazil,2024-02-06
T0003807,C01860,P0038,4,21.36,Italy,2024-05-20
T0003808,C01461,P0156,2,268.83,Israel,2024-07-23
T0003809,C01122,P0119,2,132.81,Brazil,2024-06-21
T0003810,C01852,P0101,5,436.33,Germany,2024-05-15
T0003811,C01283,P0046,4,347.49,USA,2024-03-25
T0003812,C00253,P0113,5,334.57,UK,2024-08-30
T0003813,C00425,P0156,3,270.19,Brazil,2024-06-08
T0003814,C00367,P0046,2,325.22,Brazil,2024-02-15
T0003815,C00219,P0145,5,317.46,Brazil,2024-12-05
T0003816,C01190,P0013,2,138.55,Israel,2024-04-23
T0003817,C01308,P0049,5,288.89,Italy,2024-10-18
T0003818,C01952,P0062,1,162.79,UK,2024-11-24
T0003819,C00181,P0136,4,158.71,France,2024-06-06
T0003820,C00342,P0111,3,410.6,Brazil,2024-12-07
T0003821,C01526,P0088,1,79.8,Italy,2024-10-01
T0003822,C01606,P0107,5,136.22,Spain,2024-04-08
T0003823,C01892,P0005,2,117.33,Canada,2024-10-23
T0003824,C00424,P0073,4,187.83,Spain,2024-12-30
T0003825,C01352,P0142,5,67.39,France,2024-07-11
T0003826,C00436,P0019,2,215.35,Israel,2024-04-06
T0003827,C01580,P0081,1,111.15,Spain,2024-04-22
T0003828,C01349,P0026,4,335.79,Brazil,2024-10-14
T0003829,C00887,P0000,1,214.26,USA,2024-04-18
T0003830,C00724,P0177,5,129.08,Canada,2024-01-22
T0003831,C00017,P0136,4,163.96,Brazil,2024-05-14
T0003832,C01845,P0113,5,392.09,USA,2024-07-30
T0003833,C00321,P0130,4,259.63,Germany,2024-10-29
T0003834,C01185,P0102,1,111.81,Japan,2024-04-09
T0003835,C01922,P0125,4,135.34,Brazil,2024-08-05
T0003836,C01591,P0085,1,123.58,Italy,2024-11-30
T0003837,C00544,P0059,2,302.91,Italy,2024-12-03
T0003838,C00724,P0099,2,200.67,Israel,2024-04-16
T0003839,C01157,P0134,3,192.04,Japan,2024-11-21
T0003840,C00509,P0117,2,195.59,Germany,2024-02-18
T0003841,C01843,P0136,3,143.13,Germany,2024-01-18
T0003842,C01168,P0103,5,405.78,Italy,2024-06-18
T0003843,C01284,P0021,3,152.13,USA,2024-06-30
T0003844,C01002,P0103,4,334.87,France,2024-09-01
T0003845,C01673,P0158,3,265.47,USA,2024-10-09
T0003846,C01728,P0037,2,78.24,Germany,2024-03-17
T0003847,C01704,P0099,5,195.03,USA,2024-09-22
T0003848,C00255,P0175,1,224.96,Canada,2024-01-29
T0003849,C01520,P0075,5,362.21,France,2024-05-16
T0003850,C01584,P0057,3,106.96,Italy,2024-02-01
T0003851,C01110,P0084,1,225.67,Germany,2024-11-18
T0003852,C00083,P0065,5,274.34,Israel,2024-11-03
T0003853,C01853,P0129,2,33.54,Japan,2024-11-02
T0003854,C00619,P0131,4,110.78,Italy,2024-11-22
T0003855,C00056,P0103,4,392.58,Spain,2024-03-24
T0003856,C00243,P0096,1,358.11,Canada,2024-01-12
T0003857,C00461,P0050,4,222.0,UK,2024-03-13
T0003858,C00165,P0046,4,368.6,Israel,2024-02-14
T0003859,C01725,P0060,1,382.27,Brazil,2024-01-24
T0003860,C01770,P0136,2,137.5,Spain,2024-11-28
T0003861,C01323,P0101,5,431.04,USA,2024-10-09
T0003862,C01129,P0064,4,145.26,Brazil,2024-05-01
T0003863,C00932,P0025,4,321.62,Canada,2024-12-01
T0003864,C00914,P0150,4,206.41,Brazil,2024-02-17
T0003865,C01011,P0106,5,74.88,Germany,2024-09-16
T0003866,C01269,P0064,3,121.85,Canada,2024-12-22
T0003867,C01316,P0045,5,60.42,Japan,2024-04-03
T0003868,C01082,P0075,5,338.65,Italy,2024-12-17
T0003869,C00887,P0193,2,186.13,Canada,2024-09-30
T0003870,C01348,P0109,3,46.91,Canada,2024-11-11
T0003871,C01504,P0084,3,261.48,Canada,2024-06-05
T0003872,C01913,P0185,3,353.33,Japan,2024-02-13
T0003873,C00081,P0045,2,53.35,Italy,2024-02-13
T0003874,C01019,P0049,5,325.4,Israel,2024-01-06
T0003875,C01242,P0046,3,344.1,Germany,2024-06-07
T0003876,C00740,P0004,1,189.85,Italy,2024-08-31
T0003877,C00841,P0075,4,379.8,Germany,2024-04-12
T0003878,C00311,P0075,2,378.64,Germany,2024-08-30
T0003879,C00646,P0166,1,319.8,USA,2024-03-01
T0003880,C00908,P0004,3,172.04,USA,2024-11-08
T0003881,C01015,P0077,4,76.77,Italy,2024-12-11
T0003882,C01926,P0060,2,356.68,Brazil,2024-06-30
T0003883,C01345,P0103,1,336.21,Spain,2024-04-21
T0003884,C01723,P0028,2,483.84,Italy,2024-10-02
T0003885,C01403,P0136,1,158.29,Japan,2024-06-16
T0003886,C01764,P0148,4,273.17,Israel,2024-09-19
T0003887,C00897,P0011,5,359.19,Italy,2024-10-30
T0003888,C00623,P0142,1,62.69,Italy,2024-02-14
T0003889,C00682,P0136,3,132.24,USA,2024-09-12
T0003890,C00392,P0011,1,336.72,Brazil,2024-07-21
T0003891,C01759,P0190,4,345.87,UK,2024-05-24
T0003892,C00967,P0075,1,330.98,France,2024-01-06
T0003893,C00684,P0057,1,110.21,UK,2024-08-08
T0003894,C00768,P0059,2,301.74,Brazil,2024-09-06
T0003895,C01922,P0084,4,225.06,USA,2024-10-08
T0003896,C00765,P0185,1,383.41,Israel,2024-11-03
T0003897,C00741,P0134,4,195.77,France,2024-06-23
T0003898,C00762,P0045,2,56.04,USA,2024-04-06
T0003899,C01054,P0175,4,216.38,France,2024-09-02
T0003900,C00484,P0054,5,251.03,Germany,2024-08-13
T0003901,C01185,P0000,1,188.26,Brazil,2024-12-13
T0003902,C00915,P0075,4,325.57,Japan,2024-10-09
T0003903,C00461,P0005,2,125.85,Japan,2024-05-12
T0003904,C01331,P0194,3,429.67,USA,2024-07-14
T0003905,C00212,P0045,4,53.71,Canada,2024-07-21
T0003906,C00692,P0054,2,239.8,Germany,2024-07-04
T0003907,C01549,P0168,4,114.46,Canada,2024-11-29
T0003908,C00722,P0156,5,N/A,Israel,2024-11-23
T0003909,C01233,P0078,4,374.48,Germany,2024-12-17
T0003910,C00987,P0070,5,21.33,UK,2024-09-11
T0003911,C01355,P0178,3,289.41,Germany,2024-05-15
T0003912,C01620,P0041,2,175.77,Japan,2024-12-09
T0003913,C01721,P0180,5,362.17,Israel,2024-03-23
T0003914,C00200,P0193,5,171.2,Canada,2024-01-07
T0003915,C01263,P0054,5,252.63,UK,2024-08-24
T0003916,C01029,P0101,3,438.49,France,2024-11-29
T0003917,C01015,P0059,3,331.34,USA,2024-10-28
T0003918,C00696,P0136,3,135.48,Israel,2024-04-03
T0003919,C01752,P0177,4,145.02,Italy,2024-01-24
T0003920,C01589,P0175,2,240.11,Spain,2024-04-23
T0003921,C00105,P0020,4,334.13,Germany,2024-11-24
T0003922,C00182,P0065,2,271.8,Germany,2024-12-15
T0003923,C01065,P0118,3,451.67,Israel,2024-06-22
T0003924,C00644,P0134,5,204.82,UK,2024-04-15
T0003925,C00370,P0008,1,336.59,Germany,2024-07-16
T0003926,C00640,P0156,5,254.68,Canada,2024-09-10
T0003927,C00964,P0046,1,365.3,Israel,2024-09-25
T0003928,C00847,P0062,3,150.02,Israel,2024-04-02
T0003929,C00350,P0194,5,410.34,Spain,2024-07-13
T0003930,C01911,P0083,1,270.66,Japan,2024-11-02
T0003931,C01398,P0179,4,215.41,Israel,2024-10-04
T0003932,C01500,P0028,1,432.02,UK,2024-09-25
T0003933,C01653,P0065,5,252.86,USA,2024-12-30
T0003934,C01354,P0109,2,47.46,Spain,2024-03-20
T0003935,C01780,P0082,2,109.88,France,2024-08-05
T0003936,C01938,P0048,2,334.01,USA,2024-12-16
T0003937,C00581,P0077,1,67.67,Israel,2024-05-29
T0003938,C01012,P0101,2,486.01,USA,2024-12-06
T0003939,C00005,P0113,1,322.57,Germany,2024-06-03
T0003940,C00028,P0134,4,209.46,Germany,2024-01-20
T0003941,C00441,P0109,2,53.55,Brazil,2024-02-24
T0003942,C01509,P0025,5,306.24,Canada,2024-07-24
T0003943,C01440,P0125,2,121.16,Italy,2024-10-05
T0003944,C00543,P0075,4,349.39,Israel,2024-12-06
T0003945,C01839,P0180,5,370.4,UK,2024-09-02
T0003946,C01118,P0025,2,302.66,Spain,2024-11-09
T0003947,C01655,P0038,1,18.34,Israel,2024-10-06
T0003948,C00536,P0041,3,183.86,Spain,2024-01-31
T0003949,C00233,P0077,1,74.76,Spain,2024-05-29
T0003950,C01792,P0024,5,475.72,Brazil,2024-10-27
T0003951,C00612,P0110,3,51.35,Germany,2024-11-09
T0003952,C00923,P0163,3,65.8,Japan,2024-01-09
T0003953,C01697,P0005,2,119.78,Japan,2024-08-05
T0003954,C01510,P0042,4,102.47,Spain,2024-11-15
T0003955,C01540,P0117,3,167.92,Israel,2024-02-25
T0003956,C01001,P0062,5,166.22,Japan,2024-10-29
T0003957,C01731,P0045,2,63.98,USA,2024-02-02
T0003958,C01441,P0136,2,150.87,UK,2024-08-13
T0003959,C01890,P0113,3,349.56,Canada,2024-06-17
T0003960,C01345,P0045,4,52.32,UK,2024-04-06
T0003961,C01654,P0150,3,204.98,Brazil,2024-11-13
T0003962,C00196,P0101,3,483.68,Brazil,2024-02-16
T0003963,C00293,P0084,5,262.12,Italy,2024-02-25
T0003964,C00873,P0175,2,244.63,Germany,2024-06-11
T0003965,C01612,P0125,1,128.53,Israel,2024-02-09
T0003966,C01265,P0187,3,413.87,Israel,2024-09-16
T0003967,C00044,P0019,2,203.48,Brazil,2024-01-08
T0003968,C00190,P0194,2,396.16,Japan,2024-02-25
T0003969,C00778,P0156,4,224.63,Germany,2024-01-02
T0003970,C01475,P0129,1,33.08,UK,2024-05-20
T0003971,C01193,P0017,4,242.94,Israel,2024-08-06
T0003972,C01546,P0144,3,165.95,Israel,2024-09-08
T0003973,C01242,P0165,5,445.09,Italy,2024-12-08
T0003974,C01436,P0069,2,203.43,Japan,2024-05-01
T0003975,C01421,P0059,2,317.38,UK,2024-12-13
T0003976,C00709,P0193,4,175.9,Germany,2024-08-06
T0003977,C00320,P0099,1,201.7,Germany,2024-10-30
T0003978,C00865,P0117,1,190.03,Germany,2024-11-21
T0003979,C00883,P0057,2,113.05,UK,2024-08-29
T0003980,C00190,P0130,1,234.66,Spain,2024-02-03
T0003981,C00969,P0019,1,204.93,France,2024-09-01
T0003982,C01956,P0084,1,274.49,Japan,2024-05-24
T0003983,C01647,P0054,2,234.01,Germany,2024-04-19
T0003984,C00010,P0103,1,370.87,Brazil,2024-05-01
T0003985,C01771,P0177,4,123.23,Italy,2024-06-30
T0003986,C00321,P0096,4,322.8,Japan,2024-05-04
T0003987,C01944,P0054,3,236.14,Canada,2024-11-21
T0003988,C00590,P0046,5,337.07,Brazil,2024-01-05
T0003989,C01593,P0140,4,241.29,Brazil,2024-09-13
T0003990,C01677,P0194,4,382.98,Israel,2024-12-31
T0003991,C01620,P0120,5,165.5,Canada,2024-09-28
T0003992,C00265,P0141,1,178.09,Japan,2024-05-01
T0003993,C01366,P0054,5,215.51,France,2024-01-27
T0003994,C00747,P0148,1,290.91,Germany,2024-10-18
T0003995,C01507,P0088,5,78.82,Canada,2024-05-20
T0003996,C01445,P0180,5,350.63,UK,2024-01-03
T0003997,C01277,P0190,3,347.06,UK,2024-12-25
T0003998,C00047,P0054,2,240.07,Japan,2024-06-27
T0003999,C00815,P0084,3,274.88,Japan,2024-05-19
T0004000,C00495,P0125,1,119.31,Brazil,2024-01-15
T0004001,C01822,P0178,5,290.36,Spain,2024-10-04
T0004002,C00216,P0084,4,250.25,Spain,2024-02-29
T0004003,C00627,P0013,4,113.79,Spain,2024-07-17
T0004004,C00036,P0025,1,332.18,Germany,2024-05-01
T0004005,C00219,P0013,1,129.58,Germany,2024-09-20
T0004006,C01065,P0062,5,149.84,Canada,2024-05-11
T0004007,C01913,P0045,4,52.2,Japan,2024-03-16
T0004008,C01566,P0065,1,280.37,Spain,2024-05-07
T0004009,C00308,P0156,5,252.33,Japan,2024-12-24
T0004010,C01001,P0156,2,238.44,USA,2024-10-31
T0004011,C00809,P0065,3,246.99,Brazil,2024-12-24
T0004012,C00686,P0066,5,342.88,USA,2024-05-06
T0004013,C00112,P0180,4,371.4,Germany,2024-09-10
T0004014,C01755,P0152,5,405.17,Israel,2024-09-28
T0004015,C01935,P0077,2,75.77,USA,2024-06-05
T0004016,C01643,P0005,5,106.85,Italy,2024-10-23
T0004017,C00238,P0001,3,231.47,France,2024-07-12
T0004018,C01135,P0134,3,229.55,Japan,2024-09-14
T0004019,C00525,P0059,4,339.01,France,2024-01-30
T0004020,C00907,P0136,5,139.0,Israel,2024-11-13
T0004021,C00715,P0028,2,446.39,Spain,2024-10-18
T0004022,C01209,P0055,3,411.05,Israel,2024-05-03
T0004023,C00481,P0184,1,414.05,Israel,2024-04-18
T0004024,C00081,P0185,1,354.24,Japan,2024-10-02
T0004025,C00453,P0088,5,81.84,France,2024-08-29
T0004026,C01122,P0152,1,346.95,UK,2024-09-03
T0004027,C00584,P0109,5,43.65,Brazil,2024-03-18
T0004028,C01991,P0117,1,167.18,Germany,2024-01-19
T0004029,C00432,P0194,2,389.11,Japan,2024-12-12
T0004030,C00205,P0045,5,54.2,Canada,2024-04-26
T0004031,C01027,P0173,5,117.95,Italy,2024-08-17
T0004032,C01773,P0113,2,333.45,Germany,2024-07-22
T0004033,C01254,P0036,1,199.71,Spain,2024-05-31
T0004034,C01980,P0076,2,283.25,France,2024-09-29
T0004035,C01641,P0046,3,379.46,Germany,2024-05-10
T0004036,C00082,P0023,4,404.95,Spain,2024-09-02
T0004037,C00325,P0099,1,169.66,France,2024-06-23
T0004038,C00580,P0054,3,215.99,Spain,2024-10-29
T0004039,C00990,P0025,1,313.8,UK,2024-01-01
T0004040,C00578,P0088,1,89.79,France,2024-05-13
T0004041,C01619,P0019,5,219.98,Canada,2024-12-24
T0004042,C00445,P0059,2,345.47,Japan,2024-11-10
T0004043,C01970,P0048,5,334.98,France,2024-05-28
T0004044,C01264,P0194,1,443.7,Brazil,2024-11-03
T0004045,C00085,P0069,5,192.67,USA,2024-08-29
T0004046,C01006,P0075,3,380.79,France,2024-11-24
T0004047,C01645,P0077,4,73.76,France,2024-01-25
T0004048,C00629,P0134,3,187.21,Spain,2024-01-15
T0004049,C00498,P0048,4,302.82,France,2024-08-26
T0004050,C01143,P0024,4,410.01,UK,2024-12-30
T0004051,C00954,P0141,4,186.36,Italy,2024-04-13
T0004052,C00376,P0193,3,173.07,USA,2024-08-15
T0004053,C01570,P0117,3,163.52,France,2024-04-09
T0004054,C00640,P0109,1,45.09,Canada,2024-07-27
T0004055,C00386,P0109,3,43.17,Germany,2024-03-26
T0004056,C00447,P0000,3,215.18,Brazil,2024-03-05
T0004057,C00459,P0048,3,288.28,Brazil,2024-08-03
T0004058,C00737,P0136,3,135.75,UK,2024-12-28
T0004059,C00011,P0176,3,181.97,Brazil,2024-11-20
T0004060,C00375,P0008,1,381.55,USA,2024-05-03
T0004061,C01309,P0080,3,55.33,Germany,2024-01-07
T0004062,C01827,P0093,4,32.98,Israel,2024-06-16
T0004063,C00769,P0103,3,356.91,Italy,2024-06-16
T0004064,C00320,P0177,2,141.82,Brazil,2024-03-26
T0004065,C00876,P0117,3,198.26,Israel,2024-07-09
T0004066,C00678,P0182,5,303.25,Spain,2024-10-29
T0004067,C01044,P0077,4,69.55,Germany,2024-03-03
T0004068,C00684,P0146,1,251.39,France,2024-12-21
T0004069,C01198,P0019,2,202.93,Italy,2024-09-03
T0004070,C01092,P0121,3,329.32,Spain,2024-10-18
T0004071,C00306,P0113,1,376.73,Brazil,2024-08-06
T0004072,C01705,P0049,5,317.33,Italy,2024-03-18
T0004073,C00310,P0002,5,411.07,Canada,2024-12-07
T0004074,C01893,P0059,3,353.13,Canada,2024-01-17
T0004075,C00598,P0185,3,331.38,France,2024-05-04
T0004076,C01372,P0168,3,104.74,Canada,2024-01-15
T0004077,C00513,P0099,3,200.91,Japan,2024-04-26
T0004078,C01428,P0187,5,338.54,France,2024-06-06
T0004079,C00625,P0051,3,234.56,Brazil,2024-06-29
T0004080,C01839,P0125,2,118.27,UK,2024-04-29
T0004081,C00143,P0065,2,273.6,USA,2024-01-27
T0004082,C01073,P0190,5,337.01,Canada,2024-09-25
T0004083,C01769,P0190,1,377.31,Brazil,2024-07-20
T0004084,C00733,P0057,2,102.29,Japan,2024-11-26
T0004085,C00917,P0192,5,222.29,UK,2024-06-06
T0004086,C01463,P0054,4,247.78,USA,2024-05-25
T0004087,C00384,P0019,4,206.01,UK,2024-01-17
T0004088,C01437,P0077,5,67.73,Brazil,2024-05-02
T0004089,C00289,P0169,4,71.8,Italy,2024-06-18
T0004090,C01377,P0045,4,61.28,Israel,2024-01-25
T0004091,C01814,P0049,5,330.62,Italy,2024-03-24
T0004092,C01677,P0140,5,215.77,Israel,2024-09-07
T0004093,C01853,P0099,5,192.54,UK,2024-07-17
T0004094,C01016,P0113,5,355.53,Italy,2024-04-15
T0004095,C00433,P0057,5,102.04,UK,2024-04-18
T0004096,C01008,P0069,4,167.7,Canada,2024-01-05
T0004097,C00231,P0036,2,194.37,Germany,2024-04-23
T0004098,C00095,P0040,2,383.14,Spain,2024-05-15
T0004099,C00028,P0134,1,214.49,Israel,2024-04-29
T0004100,C00219,P0117,4,171.74,UK,2024-05-29
T0004101,C00368,P0103,4,376.06,Israel,2024-09-18
T0004102,C01137,P0048,5,314.02,Spain,2024-08-29
T0004103,C01710,P0019,5,208.3,Germany,2024-09-17
T0004104,C01499,P0190,4,407.93,Spain,2024-01-11
T0004105,C01941,P0139,2,165.3,Japan,2024-01-21
T0004106,C01659,P0067,1,268.6,Japan,2024-08-06
T0004107,C01661,P0195,5,125.79,Israel,2024-09-12
T0004108,C01386,P0148,2,312.19,Japan,2024-04-27
T0004109,C00267,P0013,4,132.44,Brazil,2024-03-07
T0004110,C01973,P0064,1,135.95,Israel,2024-10-23
T0004111,C00323,P0110,3,54.09,Germany,2024-12-02
T0004112,C00099,P0103,4,330.48,USA,2024-04-03
